isHome,shotType,situation,bodyPart,goalMouthLocation,xg,xgot,id,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,player.name,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.gender,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.nameTranslation.bn,player.fieldTranslations.nameTranslation.hi,player.fieldTranslations.shortNameTranslation.ar,player.fieldTranslations.shortNameTranslation.bn,player.fieldTranslations.shortNameTranslation.hi,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalkeeper.name,goalkeeper.firstName,goalkeeper.lastName,goalkeeper.slug,goalkeeper.shortName,goalkeeper.position,goalkeeper.jerseyNumber,goalkeeper.userCount,goalkeeper.gender,goalkeeper.id,goalkeeper.fieldTranslations.nameTranslation.ar,goalkeeper.fieldTranslations.nameTranslation.bn,goalkeeper.fieldTranslations.nameTranslation.hi,goalkeeper.fieldTranslations.shortNameTranslation.ar,goalkeeper.fieldTranslations.shortNameTranslation.bn,goalkeeper.fieldTranslations.shortNameTranslation.hi,draw.start.x,draw.start.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,player.firstName,player.lastName,player.sofascoreId,goalkeeper.sofascoreId,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.block.x,draw.block.y,match_id,goalType,goal
True,block,assisted,left-foot,low-centre,0.01771554350853,0.0,6886548,52,,3115,39,2285,415,shot,Bukayo Saka,bukayo-saka,B. Saka,F,7,182844,M,934235,بوكايو ساكا,বুকায়ো সাকা,बुकायो साका,ب. ساكا,বি. সাকা,बी. साका,20.7,66.1,0,0,50.3,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,66.1,20.7,49.7,0,49.7,81.0,,,,jpickford1,11.1,58.5,0.0,58.5,11.1,14023987,,False
False,save,corner,right-foot,low-right,0.10908250510693,0.2243088632822,6886525,49,,2938,42,2462,238,shot,Beto,beto,Beto,F,9,3475,M,987489,بيتو,বেটো,बेटो,بيتو,বেটো,बेटो,4.4,57.9,0,0,46.4,1.3,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,57.9,4.4,53.6,0,53.6,98.7,,,,d_raya1,1.0,54.5,0.0,54.5,1.0,14023987,,False
False,block,corner,left-foot,low-centre,0.036091066896915,0.0,6886523,49,,2937,42,2463,237,shot,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,1969,M,935543,دوايت مكنيل,ডোয়াইট ম্যাকনিল,ड्वाइट मैकनील,د. مكنيل,ডি. ম্যাকনিল,डी. मैकनील,12.0,57.7,0,0,48.3,19.0,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,57.7,12.0,51.7,0,51.7,81.0,Dwight,McNeil,,d_raya1,4.5,54.0,0.0,54.0,4.5,14023987,,False
False,save,assisted,right-foot,low-left,0.015860611572862,0.038712445646524,6886377,45,6.0,3012,1,2388,312,shot,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,21039,M,106337,إدريسا غاي,ইদ্রিসা গুইয়ে,इद्रिसा गुये,إ. غاي,আই. গুইয়ে,आई. गुये,22.9,26.4,0,0,52.4,13.3,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,26.4,22.9,47.6,0,47.6,86.7,,,iganagueye,d_raya1,1.4,48.7,0.0,48.7,1.4,14023987,,False
True,miss,corner,right-foot,high-right,0.011058249510825,0.0,6886314,45,,2650,1,50,2650,shot,Eberechi Eze,eberechi-eze,E. Eze,F,10,58871,M,864921,إيبيريشي إيزي,ইবেরেচি এজ,एबेरची ईज़े,إ. إيزي,ই. এজ,ई. ईज़े,24.7,46.8,0,0,28.1,58.3,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,46.8,24.7,71.9,0,71.9,41.7,,,eze,jpickford1,,,,,,14023987,,False
True,block,corner,left-foot,low-left,0.022839391604066,0.0,6886315,45,,2649,1,51,2649,shot,Noni Madueke,noni-madueke,N. Madueke,M,20,40406,M,966547,نوني مادويكي,ননি মাদুকে,नोनी मदुके,ن. مادويكي,এন. মাদুকে,एन. मदुके,14.3,39.5,0,0,52.7,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,39.5,14.3,47.3,0,47.3,81.0,,,nonzinoo10,jpickford1,12.9,40.2,0.0,40.2,12.9,14023987,,False
True,block,corner,left-foot,low-centre,0.036215126514435,0.0,6886313,45,,2646,1,54,2646,shot,Bukayo Saka,bukayo-saka,B. Saka,F,7,182844,M,934235,بوكايو ساكا,বুকায়ো সাকা,बुकायो साका,ب. ساكا,বি. সাকা,बी. साका,13.4,57.1,0,0,51.5,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,57.1,13.4,48.5,0,48.5,81.0,,,,jpickford1,11.6,56.0,0.0,56.0,11.6,14023987,,False
True,save,corner,head,low-centre,0.037551939487457,0.0,6886239,38,,2266,8,434,2266,shot,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,24608,M,957602,ريكاردو كالافيوري,রিকার্ডো কালাফিয়োরি,रिकार्डो कैलाफियोरी,ر. كالافيوري,আর. কালাফিয়োরি,आर. कैलाफियोरी,3.2,60.5,0,0,51.0,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,60.5,3.2,49.0,0,49.0,81.0,,,richycala,jpickford1,0.099999999999994,49.1,0.0,49.1,0.099999999999994,14023987,,False
True,block,free-kick,right-foot,low-centre,0.056283324956894,0.0,6886149,35,,2089,11,611,2089,shot,Declan Rice,declan-rice,D. Rice,M,41,65505,M,856714,ديكلان رايس,ডেক্লান রাইস,डेक्लान राइस,د. رايس,ডি. রাইস,डी. राइस,24.6,64.0,0,0,48.6,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,64.0,24.6,51.4,0,51.4,81.0,,,DeclanRice,jpickford1,13.4,58.3,0.0,58.3,13.4,14023987,,False
False,save,assisted,left-foot,low-right,0.044712103903294,0.080464377999306,6886129,31,,1854,15,846,1854,shot,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,10614,M,861970,ديوسبري-هال، كيرنان,"ডেউসবারি-হল, কিয়ারনান","ड्यूस्बरी-हॉल, कियरन",ك. ديوسبري-هال,কে. ডেউসবারি-হল,के. ड्यूस्बरी-हॉल,18.5,47.2,0,0,47.5,13.3,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,47.2,18.5,52.5,0,52.5,86.7,,,kdh_8,d_raya1,1.6,50.2,0.0,50.2,1.6,14023987,,False
True,block,assisted,right-foot,low-left,0.021785940974951,0.0,6886125,31,,1809,15,891,1809,shot,Eberechi Eze,eberechi-eze,E. Eze,F,10,58871,M,864921,إيبيريشي إيزي,ইবেরেচি এজ,एबेरची ईज़े,إ. إيزي,ই. এজ,ई. ईज़े,26.3,45.8,0,0,51.9,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,45.8,26.3,48.1,0,48.1,81.0,,,eze,jpickford1,17.6,46.6,0.0,46.6,17.6,14023987,,False
False,miss,regular,left-foot,left,0.60406988859177,0.0,6885987,18,,1034,28,1666,1034,shot,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,56743,M,914309,إليمان نداي,ইলিমান এনদিয়ায়ে,इलीमन नदिये,إ. نداي,আই. এনদিয়ায়ে,आई. नदिये,6.6,44.6,0,0,60.2,18.1,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,44.6,6.6,39.8,0,39.8,81.9,,,ilimanndiaye10,d_raya1,,,,,,14023987,,False
False,post,assisted,left-foot,left,0.020883893594146,0.0,6885992,18,,1033,28,1667,1033,shot,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,1969,M,935543,دوايت مكنيل,ডোয়াইট ম্যাকনিল,ड्वाइट मैकनील,د. مكنيل,ডি. ম্যাকনিল,डी. मैकनील,23.4,68.1,0,0,55.2,28.5,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,68.1,23.4,44.8,0,44.8,71.5,Dwight,McNeil,,d_raya1,,,,,,14023987,,False
False,block,regular,left-foot,low-centre,0.28772205114365,0.0,6885984,17,,1016,29,1684,1016,shot,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,1969,M,935543,دوايت مكنيل,ডোয়াইট ম্যাকনিল,ड्वाइट मैकनील,د. مكنيل,ডি. ম্যাকনিল,डी. मैकनील,8.9,58.5,0,0,48.7,19.0,David Raya,,,david-raya,D. Raya,G,1,26794,M,581310,ديفيد رايا,ডেভিড রায়া,डेविड राया,د. رايا,ডি. রায়া,डी. राया,58.5,8.9,51.3,0,51.3,81.0,Dwight,McNeil,,d_raya1,3.8,53.2,0.0,53.2,3.8,14023987,,False
True,miss,assisted,right-foot,left,0.010396283119917,0.0,6885949,15,,886,31,1814,886,shot,Eberechi Eze,eberechi-eze,E. Eze,F,10,58871,M,864921,إيبيريشي إيزي,ইবেরেচি এজ,एबेरची ईज़े,إ. إيزي,ই. এজ,ई. ईज़े,25.4,37.8,0,0,65.4,1.4,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,37.8,25.4,34.6,0,34.6,98.6,,,eze,jpickford1,,,,,,14023987,,False
True,miss,assisted,head,right,0.055928956717253,0.0,6885933,13,,741,33,1959,741,shot,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,26973,M,966837,مارتين زوبيميندي,মার্টিন জুবিমেন্ডি,मार्टिन ज़ुबिमेंडी,م. زوبيميندي,এম. জুবিমেন্দি,एम. ज़ुबिमेंडी,10.7,49.7,0,0,38.7,5.6,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,49.7,10.7,61.3,0,61.3,94.4,,,martin_zubimendi,jpickford1,4.6,56.5,0.0,56.5,4.6,14023987,,False
True,miss,regular,left-foot,right,0.062060847878456,0.0,6885902,11,,621,35,2079,621,shot,Bukayo Saka,bukayo-saka,B. Saka,F,7,182844,M,934235,بوكايو ساكا,বুকায়ো সাকা,बुकायो साका,ب. ساكا,বি. সাকা,बी. साका,19.2,53.2,0,0,38.7,2.8,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,53.2,19.2,61.3,0,61.3,97.2,,,,jpickford1,,,,,,14023987,,False
True,block,regular,left-foot,low-centre,0.043077293783426,0.0,6885903,11,,618,35,2082,618,shot,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,26973,M,966837,مارتين زوبيميندي,মার্টিন জুবিমেন্ডি,मार्टिन ज़ुबिमेंडी,م. زوبيميندي,এম. জুবিমেন্দি,एम. ज़ुबिमेंडी,14.5,40.0,0,0,51.4,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,40.0,14.5,48.6,0,48.6,81.0,,,martin_zubimendi,jpickford1,7.1,44.4,0.0,44.4,7.1,14023987,,False
True,miss,corner,left-foot,high,0.074170522391796,0.0,6885712,9,,517,37,2183,517,shot,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,24608,M,957602,ريكاردو كالافيوري,রিকার্ডো কালাফিয়োরি,रिकार्डो कैलाफियोरी,ر. كالافيوري,আর. কালাফিয়োরি,आर. कैलाफियोरी,14.5,50.4,0,0,55.1,69.4,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,50.4,14.5,44.9,0,44.9,30.6,,,richycala,jpickford1,,,,,,14023987,,False
True,block,assisted,left-foot,low-centre,0.016329783946276,0.0,6885700,8,,466,38,2234,466,shot,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,24608,M,957602,ريكاردو كالافيوري,রিকার্ডো কালাফিয়োরি,रिकार्डो कैलाफियोरी,ر. كالافيوري,আর. কালাফিয়োরি,आर. कैलाफियोरी,24.1,64.2,0,0,51.6,19.0,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,64.2,24.1,48.4,0,48.4,81.0,,,richycala,jpickford1,22.3,63.0,0.0,63.0,22.3,14023987,,False
True,save,corner,right-foot,low-left,0.043680544942617,0.063659407198429,6885650,6,,338,40,2362,338,shot,Noni Madueke,noni-madueke,N. Madueke,M,20,40406,M,966547,نوني مادويكي,ননি মাদুকে,नोनी मदुके,ن. مادويكي,এন. মাদুকে,एन. मदुके,15.0,35.4,0,0,52.6,15.2,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,7710,M,138530,جوردان بيكفورد,জর্ডান পিকফোর্ড,जॉर्डन पिकफोर्ड,ج. بيكفورد,জে.পিকফোর্ড,जे. पिकफोर्ड,35.4,15.0,47.4,0,47.4,84.8,,,nonzinoo10,jpickford1,2.0,46.9,0.0,46.9,2.0,14023987,,False
True,miss,assisted,head,close-high,0.041771829128265,0.0,6886929,90,8.0,5824,1,476,424,shot,João Pedro,joao-pedro,J. Pedro,F,20,115335,M,975079,جواو بيدرو,জন পেড্রো,जोआओ पेड्रो,ج. بيدرو,জে. পেড্রো,जे. पेड्रो,11.4,53.0,0,0,46.2,50.0,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,53.0,11.4,53.8,0,53.8,50.0,,,joaopedro,ARamsdale,,,,,,14023990,,False
True,block,assisted,right-foot,low-centre,0.02466762624681,0.0,6886924,90,7.0,5768,1,532,368,shot,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,119485,M,974505,إنزو فرنانديز,এনজো ফার্নান্ডেজ,एन्ज़ो फर्नांडीज़,إ. فرنانديز,ই. ফার্নান্ডেজ,ई. फर्नांडीज़,24.6,32.1,0,0,49.3,19.0,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,32.1,24.6,50.7,0,50.7,81.0,,,Enzo8,ARamsdale,12.1,41.5,0.0,41.5,12.1,14023990,,False
True,post,free-kick,right-foot,right,0.037599600851536,0.0,6886880,90,3.0,5530,1,770,130,shot,Reece James,reece-james,R. James,D,24,49320,M,885908,ريس جيمس,রিস জেমস,रीस जेम्स,ر. جيمس,আর. জেমস,आर. जेम्स,27.3,60.0,0,0,44.5,6.3,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,60.0,27.3,55.5,0,55.5,93.7,,,ReeceJ,ARamsdale,,,,,,14023990,,False
True,miss,assisted,head,close-left,0.085276655852795,0.0,6886797,85,,5098,6,302,2398,shot,Liam Delap,liam-delap,L. Delap,F,9,25125,M,997087,ليام ديلاب,লিয়াম ডেলাপ,लियाम डेलाप,ل. ديلاب,এল. ডেলাপ,एल. डेलाप,8.9,51.1,0,0,57.0,18.1,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,51.1,8.9,43.0,0,43.0,81.9,,,,ARamsdale,,,,,,14023990,,False
False,save,assisted,left-foot,high-centre,0.049607545137405,0.034644242376089,6886772,82,,4868,9,532,2168,shot,Anthony Gordon,gordon-anthony,A. Gordon,F,10,24792,M,914902,غوردون، أنتوني,"গর্ডন, অ্যান্টনি","गॉर्डन, एंथनी",أ. غوردون,এ. গর্ডন,ए. गॉर्डन,23.5,51.8,0,0,48.8,20.9,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,18625,M,920546,روبرت سانشيز,রবার্ট সানচেজ,रॉबर्ट सांचेज़,ر. سانشيز,আর. সানচেজ,आर. सांचेज़,51.8,23.5,51.2,0,51.2,79.1,,,AGordon,RS1,2.0,52.3,0.0,52.3,2.0,14023990,,False
True,miss,corner,head,close-right,0.16043639183044,0.0,6886757,79,,4699,12,701,1999,shot,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,14682,M,826134,تريفوه تشالوبا,ত্রেভহ চালোবাহ,ट्रेवोह चालोबा,ت. تشالوبا,টি. চালোবাহ,टी. चालोबा,3.7,55.5,0,0,42.2,19.4,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,55.5,3.7,57.8,0,57.8,80.6,,,yungchalobah,ARamsdale,,,,,,14023990,,False
True,miss,assisted,left-foot,high,0.081192567944527,0.0,6886680,75,,4468,16,932,1768,shot,Liam Delap,liam-delap,L. Delap,F,9,25125,M,997087,ليام ديلاب,লিয়াম ডেলাপ,लियाम डेलाप,ل. ديلاب,এল. ডেলাপ,एल. डेलाप,10.9,56.8,0,0,51.4,70.8,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,56.8,10.9,48.6,0,48.6,29.2,,,,ARamsdale,,,,,,14023990,,False
True,block,assisted,right-foot,low-left,0.043693020939827,0.0,6886679,71,,4210,20,1190,1510,shot,Liam Delap,liam-delap,L. Delap,F,9,25125,M,997087,ليام ديلاب,লিয়াম ডেলাপ,लियाम डेलाप,ل. ديلاب,এল. ডেলাপ,एल. डेलाप,3.4,65.2,0,0,54.6,8.3,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,65.2,3.4,45.4,0,45.4,91.7,,,,ARamsdale,3.2,63.7,0.0,63.7,3.2,14023990,,False
False,save,fast-break,right-foot,low-right,0.10397319495678,0.14437094330788,6886651,69,,4127,22,1273,1427,shot,Anthony Gordon,gordon-anthony,A. Gordon,F,10,24792,M,914902,غوردون، أنتوني,"গর্ডন, অ্যান্টনি","गॉर्डन, एंथनी",أ. غوردون,এ. গর্ডন,ए. गॉर्डन,20.9,41.5,0,0,47.1,16.5,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,18625,M,920546,روبرت سانشيز,রবার্ট সানচেজ,रॉबर्ट सांचेज़,ر. سانشيز,আর. সানচেজ,आर. सांचेज़,41.5,20.9,52.9,0,52.9,83.5,,,AGordon,RS1,1.5,50.0,0.0,50.0,1.5,14023990,,False
True,block,assisted,left-foot,low-left,0.053047869354486,0.0,6886643,67,,4013,24,1387,1313,shot,João Pedro,joao-pedro,J. Pedro,F,20,115335,M,975079,جواو بيدرو,জন পেড্রো,जोआओ पेड्रो,ج. بيدرو,জে. পেড্রো,जे. पेड्रो,21.9,41.7,0,0,51.9,19.0,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,41.7,21.9,48.1,0,48.1,81.0,,,joaopedro,ARamsdale,17.6,43.0,0.0,43.0,17.6,14023990,,False
True,block,assisted,left-foot,low-centre,0.046221259981394,0.0,6886592,60,,3556,31,1844,856,shot,João Pedro,joao-pedro,J. Pedro,F,20,115335,M,975079,جواو بيدرو,জন পেড্রো,जोआओ पेड्रो,ج. بيدرو,জে. পেড্রো,जे. पेड्रो,13.4,39.8,0,0,48.9,19.0,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,39.8,13.4,51.1,0,51.1,81.0,,,joaopedro,ARamsdale,10.7,42.1,0.0,42.1,10.7,14023990,,False
True,block,assisted,right-foot,low-centre,0.080921597778797,0.0,6886562,54,,3227,37,2173,527,shot,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,135297,M,1135873,أليخاندرو غارناتشو,আলেজান্দ্রো গার্নাচো,एलेजांद्रो गार्नाचो,أ. غارناتشو,এ. গার্নাচো,ए. गार्नाचो,18.5,45.5,0,0,48.4,19.0,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,45.5,18.5,51.6,0,51.6,81.0,,,AleGarnacho,ARamsdale,10.9,48.0,0.0,48.0,10.9,14023990,,False
True,block,assisted,left-foot,low-centre,0.089307449758053,0.0,6886544,52,,3088,39,2312,388,shot,João Pedro,joao-pedro,J. Pedro,F,20,115335,M,975079,جواو بيدرو,জন পেড্রো,जोआओ पेड्रो,ج. بيدرو,জে. পেড্রো,जे. पेड्रो,17.5,45.4,0,0,51.8,19.0,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,45.4,17.5,48.2,0,48.2,81.0,,,joaopedro,ARamsdale,13.6,46.0,0.0,46.0,13.6,14023990,,False
False,block,assisted,left-foot,low-left,0.026660066097975,0.0,6886526,51,,3005,40,2395,305,shot,Jacob Murphy,jacob-murphy,J. Murphy,F,23,3621,M,372336,جاكوب مورفي,জ্যাকব মারফি,जैकब मर्फी,ج. مورفي,জে. মারফি,जे. मर्फी,25.0,56.0,0,0,53.1,9.7,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,18625,M,920546,روبرت سانشيز,রবার্ট সানচেজ,रॉबर्ट सांचेज़,ر. سانشيز,আর. সানচেজ,आर. सांचेज़,56.0,25.0,46.9,0,46.9,90.3,,,,RS1,20.1,54.7,0.0,54.7,20.1,14023990,,False
True,save,regular,right-foot,low-right,0.079918473958969,0.23689620196819,6886517,49,,2883,42,2517,183,shot,Liam Delap,liam-delap,L. Delap,F,9,25125,M,997087,ليام ديلاب,লিয়াম ডেলাপ,लियाम डेलाप,ل. ديلاب,এল. ডেলাপ,एल. डेलाप,18.2,46.2,0,0,48.1,15.2,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,46.2,18.2,51.9,0,51.9,84.8,,,,ARamsdale,1.9,49.8,0.0,49.8,1.9,14023990,,False
False,save,assisted,right-foot,low-centre,0.081093661487103,0.076120756566525,6886364,45,3.0,2844,1,2556,144,shot,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,3364,M,975937,جاكوب رامزي,জ্যাকব রামসে,जैकब रैमसे,ج. رامزي,জে. রামসে,जे. रैमसे,18.2,49.3,0,0,49.8,15.2,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,18625,M,920546,روبرت سانشيز,রবার্ট সানচেজ,रॉबर्ट सांचेज़,ر. سانشيز,আর. সানচেজ,आर. सांचेज़,49.3,18.2,50.2,0,50.2,84.8,,,,RS1,2.3,50.0,0.0,50.0,2.3,14023990,,False
True,miss,free-kick,right-foot,close-left,0.035221491008997,0.0,6886276,40,,2388,6,312,2388,shot,Reece James,reece-james,R. James,D,24,49320,M,885908,ريس جيمس,রিস জেমস,रीस जेम्स,ر. جيمس,আর. জেমস,आर. जेम्स,26.8,22.9,0,0,56.6,8.3,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,22.9,26.8,43.4,0,43.4,91.7,,,ReeceJ,ARamsdale,,,,,,14023990,,False
True,save,assisted,left-foot,low-left,0.10021696984768,0.14111895859241,6886155,37,,2216,9,484,2216,shot,Cole Palmer,cole-palmer,C. Palmer,M,10,362866,M,982780,كول بالمر,কোল পামার,कोल पाल्मर,ك. بالمر,সি. পামার,सी. पाल्मर,17.9,44.2,0,0,52.3,19.6,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,8570,M,839410,آرون رامسديل,অ্যারন রামসডেল,आरोन रामस्डेल,آ. رامسديل,এ. রামসডেল,ए. रामस्डेल,44.2,17.9,47.7,0,47.7,80.4,,,ColdPalmer,ARamsdale,1.5,49.1,0.0,49.1,1.5,14023990,,False
